[run,subrun,event,newhaspi0]
[6058,43,2166,1.0]
[6058,46,2306,1.0]
[6058,46,2310,1.0]
[7020,100,5011,1.0]
[7020,100,5012,1.0]
[7020,100,5019,1.0]
[7020,100,5020,1.0]
[7020,100,5025,1.0]
[7020,100,5030,1.0]
[7020,100,5031,1.0]
[7020,100,5033,1.0]
[7020,100,5035,1.0]
[7020,100,5038,1.0]
[7020,100,5044,1.0]
[7020,100,5049,1.0]
[7006,128,6402,1.0]
[7006,128,6414,1.0]
[7006,128,6418,1.0]
[7006,128,6430,1.0]
[7006,128,6441,1.0]
[7006,128,6449,1.0]
[6800,38,1911,1.0]
[6800,38,1936,1.0]
[7004,450,22507,1.0]
[7004,450,22513,1.0]
[7004,450,22520,1.0]
[7004,450,22521,1.0]
[7004,450,22526,1.0]
[7004,450,22528,1.0]
[7004,450,22533,1.0]
[7004,450,22537,1.0]
[7004,450,22547,1.0]
[7048,93,4676,1.0]
[7048,93,4678,1.0]
[7048,93,4680,1.0]
[7048,93,4690,1.0]
[7048,93,4691,1.0]
[7048,93,4694,1.0]
[7048,93,4697,1.0]
[7482,5,276,1.0]
[5090,60,3015,1.0]
[5090,64,3221,1.0]
[5090,65,3261,1.0]
[5090,67,3385,1.0]
[5090,69,3474,1.0]
[6377,50,2540,1.0]
[5589,52,2605,1.0]
[5589,52,2615,1.0]
[5589,54,2712,1.0]
[5589,55,2793,1.0]
[5589,56,2803,1.0]
[5589,56,2817,1.0]
[5589,60,3006,1.0]
[5589,60,3036,1.0]
[5589,60,3041,1.0]
[7012,114,5706,1.0]
[7012,114,5714,1.0]
[7012,114,5722,1.0]
[7012,114,5725,1.0]
[7012,114,5733,1.0]
[7012,114,5734,1.0]
[7012,114,5736,1.0]
[7012,114,5750,1.0]
[5214,48,2427,1.0]
[5214,50,2527,1.0]
[5214,51,2586,1.0]
[7018,328,16404,1.0]
[7018,328,16416,1.0]
[7018,328,16417,1.0]
[7018,328,16421,1.0]
[7018,328,16422,1.0]
[7018,328,16444,1.0]
[7018,328,16449,1.0]
[7055,400,20001,1.0]
[7055,400,20003,1.0]
[7055,400,20004,1.0]
[7055,400,20005,1.0]
[7055,400,20011,1.0]
[7055,400,20019,1.0]
[7055,400,20021,1.0]
[7055,400,20024,1.0]
[7055,400,20025,1.0]
[7055,400,20029,1.0]
[7055,400,20032,1.0]
[7055,400,20035,1.0]
[7055,400,20040,1.0]
[6446,96,4824,1.0]
[6446,97,4895,1.0]
[6446,99,4991,1.0]
[6446,99,4994,1.0]
[6446,101,5095,1.0]
[6446,102,5114,1.0]
[6446,103,5192,1.0]
[7416,81,4051,1.0]
[7416,83,4154,1.0]
[6110,1,77,1.0]
[6110,4,233,1.0]
[6110,6,316,1.0]
[6758,30,1528,1.0]
[6758,31,1594,1.0]
[6758,36,1815,1.0]
[6443,30,1545,1.0]
[7565,204,10244,1.0]
[7565,209,10495,1.0]
[6616,65,3264,1.0]
[6616,65,3271,1.0]
[6616,65,3279,1.0]
[6616,70,3526,1.0]
[6616,72,3622,1.0]
[6616,73,3685,1.0]
[6616,73,3688,1.0]
[6616,73,3692,1.0]
[6616,73,3694,1.0]
[6616,74,3712,1.0]
[6616,77,3892,1.0]
[7014,1676,83807,1.0]
[7014,1676,83808,1.0]
[7014,1676,83810,1.0]
[7014,1676,83814,1.0]
[7014,1676,83818,1.0]
[7014,1676,83823,1.0]
[7014,1676,83826,1.0]
[7014,1676,83831,1.0]
[7014,1676,83844,1.0]
[7049,1691,84557,1.0]
[7049,1691,84572,1.0]
[7049,1691,84577,1.0]
[7049,1691,84582,1.0]
[7049,1691,84587,1.0]
[7049,1691,84597,1.0]
[7049,1691,84598,1.0]
[7020,1642,82118,1.0]
[6919,171,8552,1.0]
[6919,171,8554,1.0]
[6919,192,9616,1.0]
[6919,194,9745,1.0]
[6919,195,9789,1.0]
[6919,196,9849,1.0]
[6919,198,9927,1.0]
[6919,201,10073,1.0]
[6919,201,10091,1.0]
[6121,59,2958,1.0]
[6121,62,3137,1.0]
[6121,65,3283,1.0]
[6121,66,3313,1.0]
[6121,66,3315,1.0]
[6121,66,3331,1.0]
[6121,70,3508,1.0]
[6166,5,291,1.0]
[6166,6,317,1.0]
[6166,6,331,1.0]
[7019,478,23908,1.0]
[7019,478,23909,1.0]
[7019,478,23914,1.0]
[7019,478,23927,1.0]
[7019,478,23938,1.0]
[7019,478,23948,1.0]
[6468,118,5913,1.0]
[6468,120,6005,1.0]
[6468,124,6245,1.0]
[6468,125,6266,1.0]
[6468,125,6270,1.0]
[7014,1269,63451,1.0]
[7014,1269,63456,1.0]
[7014,1269,63468,1.0]
[7014,1269,63469,1.0]
[7014,1269,63481,1.0]
[7014,1269,63494,1.0]
[7018,925,46269,1.0]
[7018,925,46274,1.0]
[7018,925,46276,1.0]
[7018,925,46279,1.0]
[7018,925,46282,1.0]
[7018,925,46289,1.0]
[7010,401,20052,1.0]
[7010,401,20061,1.0]
[7010,401,20063,1.0]
[7010,401,20066,1.0]
[7010,401,20084,1.0]
[7003,1360,68008,1.0]
[7003,1360,68015,1.0]
[7003,1360,68019,1.0]
[7003,1360,68021,1.0]
[7003,1360,68038,1.0]
[7003,1360,68040,1.0]
[7020,1206,60303,1.0]
[7020,1206,60318,1.0]
[7020,1206,60325,1.0]
[7020,1206,60327,1.0]
[7020,1206,60337,1.0]
[6768,89,4462,1.0]
[6768,89,4487,1.0]
[6768,90,4524,1.0]
[6768,90,4529,1.0]
[6768,97,4875,1.0]
[6768,99,4954,1.0]
[6768,101,5056,1.0]
[6158,24,1245,1.0]
[6158,26,1329,1.0]
[6158,28,1429,1.0]
[6158,32,1601,1.0]
[6158,33,1678,1.0]
[6158,33,1680,1.0]
[7026,717,35855,1.0]
[7026,717,35859,1.0]
[7026,717,35866,1.0]
[7026,717,35875,1.0]
[7026,717,35884,1.0]
[7026,717,35886,1.0]
[7026,717,35890,1.0]
[7026,717,35899,1.0]
[5584,30,1515,1.0]
[5584,30,1525,1.0]
[5584,31,1552,1.0]
[5584,31,1572,1.0]
[5584,31,1579,1.0]
[5584,31,1590,1.0]
[5584,34,1710,1.0]
[5584,34,1721,1.0]
[5584,34,1724,1.0]
[5584,34,1725,1.0]
[5584,35,1797,1.0]
[5584,38,1936,1.0]
[5584,39,1961,1.0]
[5584,39,1969,1.0]
[7020,527,26353,1.0]
[7020,527,26363,1.0]
[7020,527,26368,1.0]
[7020,527,26381,1.0]
[7020,527,26388,1.0]
[7020,527,26394,1.0]
[5456,40,2043,1.0]
[5456,41,2062,1.0]
[5456,43,2152,1.0]
[5456,43,2175,1.0]
[5456,48,2439,1.0]
[5456,49,2484,1.0]
[7023,1684,84203,1.0]
[7023,1684,84205,1.0]
[7023,1684,84231,1.0]
[7023,1684,84240,1.0]
[7023,1684,84248,1.0]
[6100,175,8772,1.0]
[6100,176,8844,1.0]
[6100,177,8860,1.0]
[6100,179,8978,1.0]
[6100,181,9065,1.0]
[7014,592,29602,1.0]
[7014,592,29607,1.0]
[7014,592,29615,1.0]
[7014,592,29618,1.0]
[7014,592,29619,1.0]
[7014,592,29634,1.0]
[7054,1260,63008,1.0]
[7054,1260,63009,1.0]
[7054,1260,63022,1.0]
[7054,1260,63028,1.0]
[7054,1260,63033,1.0]
[7054,1260,63042,1.0]
[7054,1260,63050,1.0]
[5212,41,2071,1.0]
[5212,42,2122,1.0]
[5212,42,2143,1.0]
[5214,24,1238,1.0]
[5214,25,1277,1.0]
[5214,28,1409,1.0]
[5214,29,1492,1.0]
[7099,1,97,1.0]
[7099,2,109,1.0]
[7023,1889,94463,1.0]
[7023,1889,94469,1.0]
[7023,1889,94472,1.0]
[7023,1889,94499,1.0]
[7054,1688,84406,1.0]
[7054,1688,84410,1.0]
[7054,1688,84420,1.0]
[7054,1688,84442,1.0]
[7054,1688,84448,1.0]
[7012,1664,83202,1.0]
[7012,1664,83203,1.0]
[7012,1664,83205,1.0]
[7012,1664,83208,1.0]
[7012,1664,83209,1.0]
[7012,1664,83213,1.0]
[7012,1664,83218,1.0]
[7012,1664,83225,1.0]
[7012,1664,83228,1.0]
[7012,1664,83235,1.0]
[7012,1664,83238,1.0]
[7012,1664,83240,1.0]
[7012,1664,83244,1.0]
[7012,1664,83245,1.0]
[7001,1173,58653,1.0]
[7001,1173,58660,1.0]
[7001,1173,58674,1.0]
[7001,1173,58683,1.0]
[7001,1173,58700,1.0]
[7020,648,32414,1.0]
[7020,648,32421,1.0]
[7020,648,32428,1.0]
[7020,648,32432,1.0]
[7020,648,32435,1.0]
[7020,648,32441,1.0]
[7020,648,32447,1.0]
[7020,648,32449,1.0]
[7760,38,1948,1.0]
[7049,1107,55355,1.0]
[7049,1107,55356,1.0]
[7049,1107,55385,1.0]
[7049,1107,55393,1.0]
[6342,64,3249,1.0]
[6342,67,3394,1.0]
[6342,83,4177,1.0]
[6342,84,4232,1.0]
[6342,85,4251,1.0]
[6342,85,4265,1.0]
[6004,14,731,1.0]
[6004,15,770,1.0]
[6004,15,771,1.0]
[6004,18,913,1.0]
[6004,20,1007,1.0]
[6004,20,1049,1.0]
[6004,21,1065,1.0]
[6004,21,1093,1.0]
[6004,21,1094,1.0]
[6004,22,1130,1.0]
[6004,23,1156,1.0]
[7014,51,2551,1.0]
[7014,51,2553,1.0]
[7014,51,2556,1.0]
[7014,51,2564,1.0]
[7014,51,2570,1.0]
[7014,51,2579,1.0]
[7004,684,34201,1.0]
[7004,684,34205,1.0]
[7004,684,34207,1.0]
[7004,684,34209,1.0]
[7004,684,34226,1.0]
[7004,684,34238,1.0]
[7665,26,1325,1.0]
[7665,27,1397,1.0]
[7026,407,20356,1.0]
[7026,407,20358,1.0]
[7026,407,20369,1.0]
[7026,407,20370,1.0]
[7026,407,20398,1.0]
[6649,1,75,1.0]
[6649,3,181,1.0]
[7007,79,3958,1.0]
[7007,79,3959,1.0]
[7007,79,3966,1.0]
[7007,79,3982,1.0]
[7007,79,3990,1.0]
[7007,79,3992,1.0]
[6297,32,1631,1.0]
[6297,34,1709,1.0]
[6297,34,1719,1.0]
[6297,34,1735,1.0]
[6297,36,1826,1.0]
[7513,159,7981,1.0]
[7513,163,8185,1.0]
[7001,305,15259,1.0]
[7001,305,15287,1.0]
[7004,530,26504,1.0]
[7004,530,26513,1.0]
[7004,530,26533,1.0]
[7004,530,26537,1.0]
[7004,530,26548,1.0]
[6956,95,4760,1.0]
[7004,1735,86764,1.0]
[7004,1735,86766,1.0]
[7004,1735,86789,1.0]
[7004,1735,86791,1.0]
[7004,1735,86792,1.0]
[7004,1735,86793,1.0]
[7004,1735,86799,1.0]
[6879,152,7605,1.0]
[6879,165,8280,1.0]
[6879,165,8287,1.0]
[6879,166,8317,1.0]
[6879,166,8338,1.0]
[6879,166,8340,1.0]
[6879,167,8373,1.0]
[7004,620,31003,1.0]
[7004,620,31006,1.0]
[7004,620,31009,1.0]
[7004,620,31014,1.0]
[7004,620,31019,1.0]
[7004,620,31020,1.0]
[7004,620,31021,1.0]
[7004,620,31023,1.0]
[7004,620,31034,1.0]
[7004,620,31036,1.0]
[7004,620,31041,1.0]
[7004,620,31044,1.0]
[7018,907,45381,1.0]
[7018,907,45396,1.0]
[7018,907,45398,1.0]
[7010,496,24811,1.0]
[7010,496,24821,1.0]
[7010,496,24827,1.0]
[7010,496,24832,1.0]
[7010,496,24842,1.0]
[7010,496,24850,1.0]
[6347,55,2782,1.0]
[7434,158,7948,1.0]
[7434,164,8249,1.0]
[7434,166,8342,1.0]
[7012,268,13407,1.0]
[7012,268,13408,1.0]
[7012,268,13420,1.0]
[7012,268,13424,1.0]
[7012,268,13426,1.0]
[7012,268,13428,1.0]
[7012,268,13431,1.0]
[7012,268,13432,1.0]
[7012,268,13447,1.0]
[4957,73,3656,1.0]
[4957,73,3673,1.0]
[4957,74,3741,1.0]
[4957,75,3793,1.0]
[4957,81,4063,1.0]
[4957,81,4096,1.0]
[7012,207,10358,1.0]
[7012,207,10365,1.0]
[7012,207,10379,1.0]
[7012,207,10384,1.0]
[7012,207,10385,1.0]
[7012,207,10386,1.0]
[7012,207,10388,1.0]
[7012,207,10397,1.0]
[7020,1643,82163,1.0]
[7020,1643,82166,1.0]
[7020,1643,82180,1.0]
[7020,1643,82181,1.0]
[7020,1643,82184,1.0]
[7020,1643,82199,1.0]
[7057,29,1476,1.0]
[7022,162,8101,1.0]
[7022,162,8107,1.0]
[7022,162,8111,1.0]
[7022,162,8118,1.0]
[7022,162,8149,1.0]
[7004,1551,77553,1.0]
[7004,1551,77565,1.0]
[7004,1551,77570,1.0]
[7004,1551,77571,1.0]
[7004,1551,77587,1.0]
[5067,19,966,1.0]
[5067,19,984,1.0]
[5067,19,989,1.0]
[7007,107,5355,1.0]
[7007,107,5370,1.0]
[7007,107,5372,1.0]
[7007,107,5379,1.0]
[7007,107,5387,1.0]
[7007,107,5393,1.0]
[7007,107,5398,1.0]
[7016,139,6957,1.0]
[7016,139,6969,1.0]
[7016,139,6977,1.0]
[7016,139,6988,1.0]
[7016,139,6989,1.0]
[7016,139,6994,1.0]
[7016,139,6997,1.0]
[6110,41,2071,1.0]
[6110,44,2250,1.0]
[6110,68,3431,1.0]
[6110,85,4261,1.0]
[6110,86,4327,1.0]
[6110,96,4818,1.0]
[7014,366,18313,1.0]
[7014,366,18321,1.0]
[7014,366,18337,1.0]
[7014,366,18346,1.0]
[7014,366,18349,1.0]
[7008,1293,64652,1.0]
[7008,1293,64660,1.0]
[7008,1293,64694,1.0]
[7008,1293,64697,1.0]
[6427,104,5215,1.0]
[6427,104,5241,1.0]
[6427,108,5404,1.0]
[6427,108,5412,1.0]
[6427,113,5678,1.0]
[6427,117,5860,1.0]
[6427,117,5872,1.0]
[5059,27,1396,1.0]
[7011,217,10851,1.0]
[7011,217,10855,1.0]
[7011,217,10867,1.0]
[7011,217,10873,1.0]
[7011,217,10889,1.0]
[7011,217,10892,1.0]
[7011,217,10894,1.0]
[7010,1734,86718,1.0]
[7010,1734,86721,1.0]
[7010,1734,86722,1.0]
[7010,1734,86724,1.0]
[7010,1734,86730,1.0]
[7010,1734,86734,1.0]
[7010,1734,86737,1.0]
[7010,1734,86738,1.0]
[7010,1734,86746,1.0]
[7010,1734,86749,1.0]
[7021,149,7457,1.0]
[7021,149,7462,1.0]
[7021,149,7476,1.0]
[7021,149,7477,1.0]
[7021,149,7487,1.0]
[7021,149,7497,1.0]
[7021,149,7500,1.0]
[6799,50,2519,1.0]
[6799,50,2522,1.0]
[6799,52,2649,1.0]
[6799,53,2657,1.0]
[6799,53,2659,1.0]
[6799,53,2690,1.0]
[6799,54,2713,1.0]
[7054,1920,96001,1.0]
[7054,1920,96006,1.0]
[7054,1920,96018,1.0]
[7054,1920,96019,1.0]
[7054,1920,96022,1.0]
[7054,1920,96023,1.0]
[7054,1920,96026,1.0]
[7054,1920,96027,1.0]
[7054,1920,96032,1.0]
[7054,1920,96034,1.0]
[7054,1920,96040,1.0]
[7054,1920,96050,1.0]
[7020,210,10508,1.0]
[7020,210,10509,1.0]
[7020,210,10518,1.0]
[7020,210,10541,1.0]
[7020,210,10546,1.0]
[7020,210,10547,1.0]
[7020,210,10548,1.0]
[7055,370,18528,1.0]
[7055,370,18547,1.0]
[7054,196,9804,1.0]
[7054,196,9829,1.0]
[7054,196,9833,1.0]
[7054,196,9837,1.0]
[7054,196,9839,1.0]
[7054,196,9840,1.0]
[7054,196,9841,1.0]
[7054,196,9849,1.0]
[6529,47,2364,1.0]
[6529,47,2373,1.0]
[6529,48,2416,1.0]
[7020,1686,84303,1.0]
[7020,1686,84314,1.0]
[7020,1686,84345,1.0]
[7020,1686,84347,1.0]
[7020,1686,84350,1.0]
[7023,587,29353,1.0]
[7023,587,29355,1.0]
[7023,587,29372,1.0]
[7023,587,29375,1.0]
[7023,587,29381,1.0]
[7025,553,27658,1.0]
[7025,553,27659,1.0]
[7025,553,27660,1.0]
[7025,553,27667,1.0]
[7025,553,27670,1.0]
[7025,553,27683,1.0]
[7025,553,27685,1.0]
[7025,553,27692,1.0]
[7025,553,27694,1.0]
[7025,553,27700,1.0]
[7023,334,16702,1.0]
[7023,334,16705,1.0]
[7023,334,16713,1.0]
[7023,334,16730,1.0]
[7023,334,16739,1.0]
[7023,334,16744,1.0]
[6805,230,11509,1.0]
[6805,230,11520,1.0]
[6805,230,11531,1.0]
[6805,231,11561,1.0]
[6805,232,11650,1.0]
[6805,233,11680,1.0]
[6805,234,11728,1.0]
[6805,235,11780,1.0]
[6805,237,11857,1.0]
[6805,238,11942,1.0]
[6805,238,11948,1.0]
[6805,239,11952,1.0]
[6805,239,11980,1.0]
[6805,239,11987,1.0]
[7023,183,9151,1.0]
[7023,183,9152,1.0]
[7023,183,9154,1.0]
[7023,183,9159,1.0]
[7023,183,9164,1.0]
[7023,183,9171,1.0]
[7023,183,9196,1.0]
[7006,587,29353,1.0]
[7006,587,29364,1.0]
[7006,587,29390,1.0]
[7023,496,24809,1.0]
[7023,496,24815,1.0]
[7023,496,24822,1.0]
[7023,496,24833,1.0]
[7023,496,24845,1.0]
[7054,624,31219,1.0]
[7054,624,31236,1.0]
[7054,624,31244,1.0]
[7054,624,31248,1.0]
[7001,691,34552,1.0]
[7001,691,34556,1.0]
[7001,691,34568,1.0]
[7001,691,34587,1.0]
[7001,691,34595,1.0]
[7001,691,34596,1.0]
[7026,467,23351,1.0]
[7026,467,23358,1.0]
[7026,467,23373,1.0]
[7026,467,23376,1.0]
[7026,467,23377,1.0]
[7026,467,23380,1.0]
[7671,68,3422,1.0]
[6989,38,1928,1.0]
[6989,38,1943,1.0]
[6989,39,1968,1.0]
[6989,40,2029,1.0]
[6989,40,2035,1.0]
[6989,41,2072,1.0]
[6989,44,2215,1.0]
[6989,45,2259,1.0]
[6989,46,2324,1.0]
[6989,46,2343,1.0]
[6989,48,2403,1.0]
[6989,48,2404,1.0]
[6989,48,2426,1.0]
[6989,48,2449,1.0]
[7502,153,7686,1.0]
[7502,157,7855,1.0]
[5768,35,1757,1.0]
[7014,4,207,1.0]
[7014,4,210,1.0]
[7014,4,218,1.0]
[7014,4,232,1.0]
[6919,185,9281,1.0]
[6919,186,9305,1.0]
[6919,203,10168,1.0]
[6919,206,10313,1.0]
[6919,206,10330,1.0]
[6919,206,10349,1.0]
[6919,208,10415,1.0]
[6919,209,10474,1.0]
[6919,209,10495,1.0]
[7025,623,31153,1.0]
[7025,623,31163,1.0]
[7025,623,31164,1.0]
[7025,623,31172,1.0]
[7025,623,31188,1.0]
[7025,623,31189,1.0]
[7025,623,31199,1.0]
[7025,623,31200,1.0]
[7010,446,22301,1.0]
[7010,446,22315,1.0]
[7010,446,22320,1.0]
[7010,446,22326,1.0]
[7010,446,22327,1.0]
[7010,446,22330,1.0]
[7010,446,22332,1.0]
[7010,446,22338,1.0]
[7010,446,22348,1.0]
[7021,340,17005,1.0]
[7021,340,17025,1.0]
[7021,340,17026,1.0]
[7021,340,17031,1.0]
[7021,340,17044,1.0]
[7021,340,17049,1.0]
[6801,147,7373,1.0]
[6801,147,7376,1.0]
[6801,148,7424,1.0]
[6801,148,7450,1.0]
[6801,151,7589,1.0]
[6592,41,2078,1.0]
[6592,41,2095,1.0]
[6592,41,2099,1.0]
[6592,67,3366,1.0]
[6592,70,3524,1.0]
[5533,14,707,1.0]
[5533,14,715,1.0]
[5533,14,736,1.0]
[5533,16,832,1.0]
[5533,18,917,1.0]
[5533,18,946,1.0]
[7021,52,2614,1.0]
[7021,52,2637,1.0]
[7021,52,2639,1.0]
[7021,52,2642,1.0]
[7021,52,2643,1.0]
[6047,11,571,1.0]
[5371,53,2686,1.0]
[5371,53,2690,1.0]
[5371,53,2694,1.0]
[5371,55,2789,1.0]
[5371,57,2866,1.0]
[6891,9,453,1.0]
[6891,9,473,1.0]
[6891,9,478,1.0]
[7010,1380,69001,1.0]
[7010,1380,69004,1.0]
[7010,1380,69009,1.0]
[7010,1380,69010,1.0]
[7010,1380,69037,1.0]
[7010,1380,69040,1.0]
[7010,1380,69044,1.0]
[7017,196,9807,1.0]
[7017,196,9811,1.0]
[7017,196,9812,1.0]
[7017,196,9814,1.0]
[7017,196,9815,1.0]
[7017,196,9816,1.0]
[7017,196,9824,1.0]
[7017,196,9830,1.0]
[7017,196,9832,1.0]
[6749,102,5127,1.0]
[6749,102,5149,1.0]
[6749,103,5189,1.0]
[6749,105,5290,1.0]
[6749,106,5315,1.0]
[6749,106,5323,1.0]
[6749,107,5372,1.0]
[6749,107,5381,1.0]
[6749,109,5472,1.0]
[6749,109,5478,1.0]
[7049,441,22057,1.0]
[7049,441,22060,1.0]
[7049,441,22064,1.0]
[7049,441,22067,1.0]
[7049,441,22074,1.0]
[7049,441,22079,1.0]
[7049,441,22087,1.0]
[7049,441,22096,1.0]
[7049,441,22100,1.0]
[7498,184,9222,1.0]
[7498,185,9294,1.0]
[7017,1397,69860,1.0]
[7017,1397,69880,1.0]
[7017,1397,69891,1.0]
[7017,1397,69892,1.0]
[7017,1397,69896,1.0]
[6123,100,5004,1.0]
[7023,1810,90524,1.0]
[7023,1810,90535,1.0]
[7023,1810,90536,1.0]
[7023,1810,90541,1.0]
[7023,1810,90544,1.0]
[7023,1810,90550,1.0]
[6571,171,8567,1.0]
[6571,172,8617,1.0]
[6571,172,8648,1.0]
[6571,173,8676,1.0]
[6571,174,8746,1.0]
[6571,175,8780,1.0]
[6571,175,8787,1.0]
[6571,176,8802,1.0]
[6571,176,8808,1.0]
[6571,176,8827,1.0]
[6571,193,9691,1.0]
[6571,195,9785,1.0]
[6571,202,10115,1.0]
[6571,202,10129,1.0]
[7650,6,315,1.0]
[7650,7,366,1.0]
[6653,77,3863,1.0]
[6653,80,4035,1.0]
[6653,81,4090,1.0]
[6653,82,4116,1.0]
[6653,83,4175,1.0]
[6653,85,4297,1.0]
[6653,86,4316,1.0]
[6653,86,4320,1.0]
[6653,86,4336,1.0]
[5348,0,6,1.0]
[5348,0,38,1.0]
[5348,2,150,1.0]
[5348,7,362,1.0]
[5348,7,385,1.0]
[5348,7,394,1.0]
[5348,8,403,1.0]
[5348,9,460,1.0]
[5348,9,476,1.0]
[5078,22,1150,1.0]
[7018,101,5061,1.0]
[7018,101,5072,1.0]
[7018,101,5073,1.0]
[7018,101,5074,1.0]
[7018,101,5076,1.0]
[7018,101,5080,1.0]
[7018,101,5092,1.0]
[7018,101,5095,1.0]
[7018,101,5099,1.0]
[6083,50,2532,1.0]
[7054,1442,72117,1.0]
[7054,1442,72120,1.0]
[7054,1442,72124,1.0]
[7054,1442,72126,1.0]
[7054,1442,72128,1.0]
[7054,1442,72132,1.0]
[7054,1442,72149,1.0]
[7049,913,45659,1.0]
[7049,913,45661,1.0]
[7049,913,45666,1.0]
[7049,913,45667,1.0]
[7049,913,45678,1.0]
[7049,913,45681,1.0]
[7049,913,45696,1.0]
[7503,21,1098,1.0]
[7503,24,1210,1.0]
[7014,204,10202,1.0]
[7014,204,10206,1.0]
[7014,204,10210,1.0]
[7014,204,10212,1.0]
[7014,204,10214,1.0]
[7014,204,10215,1.0]
[7014,204,10218,1.0]
[7014,204,10222,1.0]
[7014,204,10226,1.0]
[7014,204,10227,1.0]
[7014,204,10234,1.0]
[7014,204,10238,1.0]
[7014,204,10241,1.0]
[7014,204,10243,1.0]
[7023,1240,62015,1.0]
[7023,1240,62016,1.0]
[7023,1240,62029,1.0]
[7023,1240,62042,1.0]
[7023,1240,62050,1.0]
[6114,30,1532,1.0]
[6114,35,1751,1.0]
[6114,37,1871,1.0]
[6114,37,1878,1.0]
[6114,38,1912,1.0]
[6114,38,1943,1.0]
[7012,1685,84257,1.0]
[7012,1685,84258,1.0]
[7012,1685,84259,1.0]
[7012,1685,84263,1.0]
[7012,1685,84270,1.0]
[7012,1685,84284,1.0]
[7012,1685,84286,1.0]
[7012,1685,84297,1.0]
[7012,1685,84300,1.0]
[7014,1721,86057,1.0]
[7014,1721,86065,1.0]
[7014,1721,86089,1.0]
[7014,1721,86092,1.0]
[7014,1721,86093,1.0]
[7014,860,43001,1.0]
[7014,860,43022,1.0]
[7014,860,43033,1.0]
[7014,860,43048,1.0]
[7013,23,1160,1.0]
[7013,23,1166,1.0]
[7013,23,1174,1.0]
[7013,23,1176,1.0]
[7013,23,1181,1.0]
[7013,23,1182,1.0]
[7013,23,1197,1.0]
[7003,985,49253,1.0]
[7003,985,49257,1.0]
[7003,985,49258,1.0]
[7003,985,49261,1.0]
[7003,985,49294,1.0]
[5067,24,1235,1.0]
[5067,25,1293,1.0]
[6801,172,8621,1.0]
[6801,173,8658,1.0]
[6801,173,8672,1.0]
[6801,174,8701,1.0]
[6801,176,8821,1.0]
[6801,177,8860,1.0]
[6801,178,8914,1.0]
[6801,178,8930,1.0]
[6801,178,8950,1.0]
[6801,179,8965,1.0]
[6801,180,9048,1.0]
[6801,181,9051,1.0]
[6801,181,9087,1.0]
[5170,19,967,1.0]
[5170,24,1235,1.0]
[7003,1176,58806,1.0]
[7003,1176,58811,1.0]
[7003,1176,58816,1.0]
[7003,1176,58850,1.0]
[7644,195,9773,1.0]
[7644,197,9879,1.0]
[7644,201,10087,1.0]
[7644,202,10122,1.0]
[5411,61,3078,1.0]
[5411,61,3079,1.0]
[5411,61,3082,1.0]
[5411,62,3134,1.0]
[5411,63,3193,1.0]
[5411,65,3285,1.0]
[5411,65,3297,1.0]
[5411,68,3426,1.0]
[5411,69,3498,1.0]
[5768,2,104,1.0]
[5768,13,652,1.0]
[5768,13,676,1.0]
[5768,18,907,1.0]
[5768,22,1108,1.0]
[5768,22,1112,1.0]
[5768,22,1126,1.0]
[7049,811,40552,1.0]
[7049,811,40569,1.0]
[7049,811,40570,1.0]
[7049,811,40584,1.0]
[7049,811,40592,1.0]
[5454,30,1530,1.0]
[5454,138,6907,1.0]
[5454,158,7925,1.0]
[7004,1394,69701,1.0]
[7004,1394,69702,1.0]
[7004,1394,69709,1.0]
[7004,1394,69726,1.0]
[7004,1394,69748,1.0]
[7012,979,48956,1.0]
[7012,979,48969,1.0]
[7012,979,48970,1.0]
[7012,979,48971,1.0]
[7012,979,48972,1.0]
[7012,979,48984,1.0]
[7012,979,48992,1.0]
[7012,979,49000,1.0]
[7023,180,9004,1.0]
[7023,180,9012,1.0]
[7023,180,9014,1.0]
[7023,180,9028,1.0]
[7023,180,9044,1.0]
[7023,180,9045,1.0]
[7023,180,9048,1.0]
[6030,18,944,1.0]
[6030,20,1041,1.0]
[6030,22,1107,1.0]
[6030,24,1206,1.0]
[6030,61,3079,1.0]
[6030,84,4208,1.0]
[6855,6,320,1.0]
[6855,6,338,1.0]
[6855,6,347,1.0]
[6855,7,351,1.0]
[6855,7,388,1.0]
[6855,8,402,1.0]
[6855,8,431,1.0]
[6855,8,446,1.0]
[6855,9,457,1.0]
[6855,9,499,1.0]
[6855,9,500,1.0]
[7023,840,42010,1.0]
[7023,840,42030,1.0]
[7023,840,42035,1.0]
[7023,840,42039,1.0]
[6379,85,4284,1.0]
[6379,109,5472,1.0]
[6379,110,5535,1.0]
[6379,140,7003,1.0]
[6379,140,7013,1.0]
[6379,140,7024,1.0]
[6379,141,7075,1.0]
[7021,669,33453,1.0]
[7021,669,33461,1.0]
[7021,669,33467,1.0]
[7026,230,11501,1.0]
[7026,230,11502,1.0]
[7026,230,11508,1.0]
[7026,230,11519,1.0]
[7026,230,11527,1.0]
[7026,230,11533,1.0]
[7026,230,11535,1.0]
[7391,385,19273,1.0]
[5393,62,3116,1.0]
[5393,64,3224,1.0]
[5393,67,3359,1.0]
[5393,67,3361,1.0]
[7055,251,12552,1.0]
[7055,251,12569,1.0]
[7055,251,12578,1.0]
[7055,251,12580,1.0]
[7055,251,12588,1.0]
[7055,251,12590,1.0]
[7055,251,12591,1.0]
